DESCRIPTION,STATUS,DETAIL
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\PCI\VEN_8086&DEV_A2A3&SUBSYS_50011458&REV_00\3&11583659&0&FC\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\PCI\VEN_8086&DEV_A2AF&SUBSYS_50071458&REV_00\3&11583659&0&A0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\PCI\VEN_8086&DEV_A2BA&SUBSYS_1C3A1458&REV_00\3&11583659&0&B0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\PCI\VEN_8086&DEV_A2C9&SUBSYS_50011458&REV_00\3&11583659&0&F8\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\PCI\VEN_8086&DEV_A2E7&SUBSYS_50011458&REV_F0\3&11583659&0&D8\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\PCI\VEN_8086&DEV_A2E9&SUBSYS_50011458&REV_F0\3&11583659&0&DA\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\PCI\VEN_8086&DEV_A2EB&SUBSYS_50011458&REV_F0\3&11583659&0&DC\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\PCI\VEN_8086&DEV_A2F0&SUBSYS_A0C11458&REV_00\3&11583659&0&FB\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\ACPI_HAL\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\BasicDisplay\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\BasicRender\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\CompositeBus\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\FOCUSRITEUSB\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\KDNIC\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\mssmbios\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\NdisVirtualBus\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\NET\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\RDPBUS\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\spaceport\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\SYSTEM\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\UMBUS\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\UNNAMED_DEVICE\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\UNNAMED_DEVICE\0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\vdrvroot\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\ROOT\volmgr\0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\RZCONTROL\VID_1532&PID_005C&MI_00\8&3adcbec1&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\RZCONTROL\VID_1532&PID_005C&MI_00\8&4f3d0bd&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SCSI\Disk&Ven_&Prod_KINGSTON_SUV400S\4&240534ba&0&000000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_ADATA&Prod_USB_Flash_Drive&Rev_1100#269061422002000E&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_Kingston&Prod_DataTraveler_2.0&Rev_PMAP#08606E6B6612BF1147162CA9&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_Kingston&Prod_DataTraveler_3.0&Rev_PMAP#60A44C42669ABF115B533FD9&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_Mass&Prod_Storage&Rev_1.00#01.00.00&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_Mass&Prod_Storage&Rev_1.00#08.77.00&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\_??_USBSTOR#Disk&Ven_SanDisk&Prod_Clip_Sport_Plus&Rev_#AC3336836E02A4A7&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#000000001F400000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#0000000025700000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#0000000026700000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{1f50ed75-c477-11e7-84dc-806e6f6e6963}#0000006F90B00000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{95989f8f-c4f7-11e7-84e5-e0d55e26d505}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{95989f8f-c4f7-11e7-84e5-e0d55e26d505}#0000007470600000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#000000001F400000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#0000000025700000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#0000000026700000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{a310fb84-9e8c-11e8-8684-806e6f6e6963}#0000006F90B00000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{a310fb9c-9e8c-11e8-8684-806e6f6e6963}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\Volume\{a310fb9c-9e8c-11e8-8684-806e6f6e6963}#0000007470600000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot1\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot10\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot11\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot12\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot13\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot14\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot15\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot16\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot17\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot2\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot3\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot4\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot5\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot6\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot7\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot8\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\STORAGE\VolumeSnapshot\HarddiskVolumeSnapshot9\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SW\{eeab7790-c514-11d1-b42b-00805fc1270e}\asyncmac\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\DAFUPnPProvider\uuid:8f6e154a-4793-4c61-aff4-d770f7d47c01\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MMDEVAPI\MicrosoftGSWavetableSynth\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MMDEVAPI\{0.0.0.00000000}.{233d731e-a2e9-42e2-9156-1f568304b354}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MMDEVAPI\{0.0.0.00000000}.{3b3d1df0-ec29-4d32-a9b6-19044779d9f0}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MMDEVAPI\{0.0.0.00000000}.{790841a4-1629-4d41-ba7d-0fe8d3b1c596}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MMDEVAPI\{0.0.0.00000000}.{98dc674a-9fc9-4f6f-909c-05845b6fcec4}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MMDEVAPI\{0.0.0.00000000}.{9d9b7ae1-d90e-4736-a32c-cfa630a117a3}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MMDEVAPI\{0.0.0.00000000}.{b338c1c6-a3f3-496e-b98f-41daa5b5e077}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MMDEVAPI\{0.0.1.00000000}.{cf182b5f-9110-4a09-abb9-6b09efcda4d7}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSDAS\{ce958e9a-424f-4c88-86f4-11314821e75a}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSRRAS\MS_AGILEVPNMINIPORT\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSRRAS\MS_L2TPMINIPORT\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSRRAS\MS_NDISWANBH\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSRRAS\MS_NDISWANIP\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSRRAS\MS_NDISWANIPV6\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSRRAS\MS_PPPOEMINIPORT\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSRRAS\MS_PPTPMINIPORT\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSRRAS\MS_SSTPMINIPORT\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\MSRRAS\{5e259276-bc7e-40e3-b93b-8f89b5f3abc0}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\PRINTENUM\PrintQueues\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\PRINTENUM\{1401AC33-3E49-4E78-BB52-ED9083CAFC95}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\PRINTENUM\{56A2C012-608D-4CA5-950B-6E88E6EE893E}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\PRINTENUM\{57FF50A6-FAEE-411D-A854-A1B797995FBA}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\PRINTENUM\{67DE6E01-332F-4AB3-B87E-9847972E175B}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\PRINTENUM\{CF914CB3-F63F-4A73-83ED-1BD90EBC7100}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\RADIO\{0C7624DE-D351-4F56-BC4F-137386B589A3}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\RADIO\{3DB5895D-CC28-44B3-AD3D-6F01A782B8D2}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\_??_USBSTOR#Disk&Ven_ADATA&Prod_USB_Flash_Drive&Rev_1100#269061422002000E&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\_??_USBSTOR#Disk&Ven_Kingston&Prod_DataTraveler_2.0&Rev_PMAP#08606E6B6612BF1147162CA9&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\_??_USBSTOR#Disk&Ven_Kingston&Prod_DataTraveler_3.0&Rev_PMAP#60A44C42669ABF115B533FD9&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\_??_USBSTOR#Disk&Ven_Mass&Prod_Storage&Rev_1.00#01.00.00&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\_??_USBSTOR#Disk&Ven_Mass&Prod_Storage&Rev_1.00#08.77.00&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\_??_USBSTOR#Disk&Ven_SanDisk&Prod_Clip_Sport_Plus&Rev_#AC3336836E02A4A7&0#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\{95989f8f-c4f7-11e7-84e5-e0d55e26d505}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\{95989f8f-c4f7-11e7-84e5-e0d55e26d505}#0000007470600000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\{a310fb9c-9e8c-11e8-8684-806e6f6e6963}#0000000000100000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\SWD\WPDBUSENUM\{a310fb9c-9e8c-11e8-8684-806e6f6e6963}#0000007470600000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\TS_USB_HUB_Enumerator\UMB\2&30d3618&0&TS_USB_HUB\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\UEFI\RES_{00000000-0000-0000-0000-000000000000}\0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\UMB\UMB\1&841921d&0&RDCAMERA_BUS\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\UMB\UMB\1&841921d&0&TERMINPUT_BUS\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\UMB\UMB\1&841921d&0&TSBUS\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\UMB\UMB\1&841921d&0&TS_USB_HUB_Enumerator\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\ROOT_HUB30\4&92b3c53&0&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\ROOT_HUB30\5&2917811d&0&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\ROOT_HUB30\5&2d7dce09&0&0\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_0000&PID_0002\5&2108ad5d&0&7\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_0458&PID_0153\7&1f202c44&1&1\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_0458&PID_0153&MI_00\8&2455e81b&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_0458&PID_0153&MI_01\8&2455e81b&0&0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_0458&PID_0153&MI_02\8&2455e81b&0&0002\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_045E&PID_028E\6&110f65fc&0&3\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_045E&PID_028E&IG_00\7&2fbf6463&0&00\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_04E8&PID_6860\020f0e031e94\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_04E8&PID_6860\32086529995d5165\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_04E8&PID_6860&ADB\8&35b26763&0&0003\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_04E8&PID_6860&Modem\8&12045eeb&0&0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_04E8&PID_6860&Modem\8&35b26763&0&0001\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_04E8&PID_6860&MS_COMP_MTP&SAMSUNG_Android\8&12045eeb&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_04E8&PID_6860&MS_COMP_MTP&SAMSUNG_Android\8&35b26763&0&0000\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_04FC&PID_3062\01.00.00\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_04FC&PID_3062\08.77.00\Properties,Exception,[WinError 5] Acceso denegado
Unable to access HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Enum\USB\VID_05E3&PID_0608\6&a9bf448&0&1\Properties,Exception,[WinError 5] Acceso denegado
